locus_tag	ftype	length_bp	gene	EC_number	COG	product
H37Rv_00270	CDS	1941	sdhA_1	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
H37Rv_00271	gene	822				
H37Rv_00271	CDS	822				hypothetical protein
H37Rv_00272	gene	294				
H37Rv_00272	CDS	294				putative protein
H37Rv_00273	gene	480				
H37Rv_00273	CDS	480				hypothetical protein
H37Rv_00274	gene	2511	nasD			
H37Rv_00274	CDS	2511	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
H37Rv_00275	gene	357	nirD			
H37Rv_00275	CDS	357	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
H37Rv_00276	gene	525	cobU			
H37Rv_00276	CDS	525	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
H37Rv_00277	gene	1485	cobQ			
H37Rv_00277	CDS	1485	cobQ		COG1492	Cobyric acid synthase
H37Rv_00278	gene	1671	PPE2			
H37Rv_00278	CDS	1671	PPE2		COG5651	putative PPE family protein PPE2
H37Rv_00279	gene	456				
H37Rv_00279	CDS	456				hypothetical protein
H37Rv_00280	gene	744				
H37Rv_00280	CDS	744				hypothetical protein
H37Rv_00281	gene	1146				
H37Rv_00281	CDS	1146				hypothetical protein
H37Rv_00282	gene	1410	narK_1			
H37Rv_00282	CDS	1410	narK_1		COG2223	Nitrate/nitrite transporter NarK
H37Rv_00283	gene	546	aac			
H37Rv_00283	CDS	546	aac	2.3.1.-		Aminoglycoside 2'-N-acetyltransferase
H37Rv_00284	gene	903	pxpC			
H37Rv_00284	CDS	903	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
H37Rv_00285	gene	654	pxpB			
H37Rv_00285	CDS	654	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
H37Rv_00286	gene	993				
H37Rv_00286	CDS	993				hypothetical protein
H37Rv_00287	gene	3630				
H37Rv_00287	CDS	3630				hypothetical protein
H37Rv_00288	gene	1392	narK_2			
H37Rv_00288	CDS	1392	narK_2		COG2223	Nitrate/nitrite transporter NarK
H37Rv_00289	gene	258				
H37Rv_00289	CDS	258				hypothetical protein
H37Rv_00290	gene	1194				
H37Rv_00290	CDS	1194				hypothetical protein
H37Rv_00291	gene	1683	lcfB_1			
H37Rv_00291	CDS	1683	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
H37Rv_00292	gene	2196				
H37Rv_00292	CDS	2196		1.3.99.-		Acyl-CoA dehydrogenase FadE34
H37Rv_00293	gene	1134				
H37Rv_00293	CDS	1134				hypothetical protein
H37Rv_00294	gene	621				
H37Rv_00294	CDS	621				hypothetical protein
H37Rv_00295	gene	582				
H37Rv_00295	CDS	582				hypothetical protein
H37Rv_00296	gene	735				
H37Rv_00296	CDS	735				hypothetical protein
H37Rv_00297	gene	921				
H37Rv_00297	CDS	921			COG3662	putative protein
H37Rv_00298	gene	429				
H37Rv_00298	CDS	429		3.1.-.-		Ribonuclease VapC25
H37Rv_00299	gene	2607				
H37Rv_00299	CDS	2607				hypothetical protein
H37Rv_00300	gene	2634				
H37Rv_00300	CDS	2634				hypothetical protein
H37Rv_00301	gene	2496				
H37Rv_00301	CDS	2496				hypothetical protein
H37Rv_00302	gene	261				
H37Rv_00302	CDS	261				hypothetical protein
H37Rv_00303	gene	1611	PPE3			
H37Rv_00303	CDS	1611	PPE3		COG5651	putative PPE family protein PPE3
H37Rv_00304	gene	909				
H37Rv_00304	CDS	909		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
H37Rv_00305	gene	1896	eccA3			
H37Rv_00305	CDS	1896	eccA3		COG0464	ESX-3 secretion system protein EccA3
H37Rv_00306	gene	1617	eccB3_1			
H37Rv_00306	CDS	1617	eccB3_1	3.6.-.-		ESX-3 secretion system ATPase EccB3
H37Rv_00307	gene	3993	eccC3			
H37Rv_00307	CDS	3993	eccC3		COG1674	ESX-3 secretion system protein EccC3
H37Rv_00308	gene	309	PE5_1			
H37Rv_00308	CDS	309	PE5_1			PE family immunomodulator PE5
H37Rv_00309	gene	1542	PPE4			
H37Rv_00309	CDS	1542	PPE4		COG5651	PPE family protein PPE4
H37Rv_00310	gene	294	esxG			
H37Rv_00310	CDS	294	esxG			ESAT-6-like protein EsxG
H37Rv_00311	gene	291	esxH			
H37Rv_00311	CDS	291	esxH		COG4842	ESAT-6-like protein EsxH
H37Rv_00312	gene	888	espG3			
H37Rv_00312	CDS	888	espG3			ESX-3 secretion-associated protein EspG3
H37Rv_00313	gene	1419	eccD3			
H37Rv_00313	CDS	1419	eccD3			ESX-3 secretion system protein EccD3
H37Rv_00314	gene	1386	mycP3			
H37Rv_00314	CDS	1386	mycP3	3.4.21.-	COG1404	Mycosin-3
H37Rv_00315	gene	996	eccE3			
H37Rv_00315	CDS	996	eccE3			ESX-3 secretion system protein EccE3
H37Rv_00316	gene	1212				
H37Rv_00316	CDS	1212				hypothetical protein
H37Rv_00317	gene	786	tam			
H37Rv_00317	CDS	786	tam	2.1.1.144	COG4106	putative trans-aconitate 2-methyltransferase
H37Rv_00318	gene	804	stf0			
H37Rv_00318	CDS	804	stf0	2.8.2.37	COG4424	Trehalose 2-sulfotransferase
H37Rv_00319	gene	1398				
H37Rv_00319	CDS	1398		3.1.6.-		Ulvan-active sulfatase
H37Rv_00320	gene	1821	PE_PGRS5			
H37Rv_00320	CDS	1821	PE_PGRS5			PE-PGRS family protein PE_PGRS5
H37Rv_00321	gene	228				
H37Rv_00321	CDS	228				Antitoxin
H37Rv_00322	gene	303				
H37Rv_00322	CDS	303				Toxin
H37Rv_00323	gene	222	vapB2			
H37Rv_00323	CDS	222	vapB2			Antitoxin VapB2
H37Rv_00324	gene	426	vapC2			
H37Rv_00324	CDS	426	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
H37Rv_00325	gene	633				
H37Rv_00325	CDS	633				hypothetical protein
H37Rv_00326	gene	909				
H37Rv_00326	CDS	909				hypothetical protein
H37Rv_00327	gene	3444				
H37Rv_00327	CDS	3444				hypothetical protein
H37Rv_00328	gene	5958				
H37Rv_00328	CDS	5958				hypothetical protein
H37Rv_00329	gene	726	bluB			
H37Rv_00329	CDS	726	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
H37Rv_00330	gene	483				
H37Rv_00330	CDS	483				hypothetical protein
H37Rv_00331	gene	717				
H37Rv_00331	CDS	717				hypothetical protein
H37Rv_00332	gene	657				
H37Rv_00332	CDS	657				hypothetical protein
H37Rv_00333	gene	492	baiE			
H37Rv_00333	CDS	492	baiE	4.2.1.106		Bile acid 7-alpha dehydratase
H37Rv_00334	gene	1230				
H37Rv_00334	CDS	1230				hypothetical protein
H37Rv_00335	gene	1863	hscA			
H37Rv_00335	CDS	1863	hscA			Chaperone protein HscA
H37Rv_00336	gene	387				
H37Rv_00336	CDS	387				putative protein
H37Rv_00337	gene	663				
H37Rv_00337	CDS	663				hypothetical protein
H37Rv_00338	gene	855				
H37Rv_00338	CDS	855				hypothetical protein
H37Rv_00339	gene	615				
H37Rv_00339	CDS	615				hypothetical protein
H37Rv_00340	gene	738	ugpQ			
H37Rv_00340	CDS	738	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
H37Rv_00341	gene	73				
H37Rv_00341	tRNA	73				tRNA-Gly(ccc)
H37Rv_00342	gene	777				
H37Rv_00342	CDS	777				hypothetical protein
H37Rv_00343	gene	669	pcp			
H37Rv_00343	CDS	669	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
H37Rv_00344	gene	588				
H37Rv_00344	CDS	588				hypothetical protein
H37Rv_00345	gene	573	dcd			
H37Rv_00345	CDS	573	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
H37Rv_00346	gene	1332	rkpK			
H37Rv_00346	CDS	1332	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
H37Rv_00347	gene	672	mshB_1			
H37Rv_00347	CDS	672	mshB_1	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
H37Rv_00348	gene	681				
H37Rv_00348	CDS	681				hypothetical protein
H37Rv_00349	gene	690				
H37Rv_00349	CDS	690				hypothetical protein
H37Rv_00350	gene	1350				
H37Rv_00350	CDS	1350		1.14.-.-	COG2124	Putative cytochrome P450 135A1
H37Rv_00351	gene	603	betI_1			
H37Rv_00351	CDS	603	betI_1			HTH-type transcriptional regulator BetI
H37Rv_00352	gene	627				
H37Rv_00352	CDS	627				hypothetical protein
H37Rv_00353	gene	741				
H37Rv_00353	CDS	741				hypothetical protein
H37Rv_00354	gene	1167				
H37Rv_00354	CDS	1167				hypothetical protein
H37Rv_00355	gene	786				
H37Rv_00355	CDS	786				hypothetical protein
H37Rv_00356	gene	435				
H37Rv_00356	CDS	435				hypothetical protein
H37Rv_00357	gene	867	rmlA			
H37Rv_00357	CDS	867	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
H37Rv_00358	gene	612				
H37Rv_00358	CDS	612				hypothetical protein
H37Rv_00359	gene	1443				
H37Rv_00359	CDS	1443				hypothetical protein
H37Rv_00360	gene	1290	aspC_1			
H37Rv_00360	CDS	1290	aspC_1	2.6.1.1	COG0436	putative aspartate aminotransferase
H37Rv_00361	gene	2649				
H37Rv_00361	CDS	2649				hypothetical protein
H37Rv_00362	gene	2451				
H37Rv_00362	CDS	2451				hypothetical protein
H37Rv_00363	gene	540				
H37Rv_00363	CDS	540				hypothetical protein
H37Rv_00364	gene	1440	iniB			
H37Rv_00364	CDS	1440	iniB			Isoniazid-induced protein IniB
H37Rv_00365	gene	1923	iniA			
H37Rv_00365	CDS	1923	iniA		COG0699	Isoniazid-induced protein IniA
H37Rv_00366	gene	1482	iniC			
H37Rv_00366	CDS	1482	iniC		COG0699	Isoniazid-induced protein IniC
H37Rv_00367	gene	561				
H37Rv_00367	CDS	561				hypothetical protein
H37Rv_00368	gene	270				
H37Rv_00368	CDS	270				hypothetical protein
H37Rv_00369	gene	1464	ansP2			
H37Rv_00369	CDS	1464	ansP2		COG1113	L-asparagine permease 2
H37Rv_00370	gene	813				
H37Rv_00370	CDS	813				hypothetical protein
H37Rv_00371	gene	654				
H37Rv_00371	CDS	654				hypothetical protein
H37Rv_00372	gene	204				
H37Rv_00372	CDS	204				hypothetical protein
H37Rv_00373	gene	417				
H37Rv_00373	CDS	417				hypothetical protein
H37Rv_00374	gene	1878	dnaK_1			
H37Rv_00374	CDS	1878	dnaK_1		COG0443	Chaperone protein DnaK
H37Rv_00375	gene	708	grpE			
H37Rv_00375	CDS	708	grpE		COG0576	Protein GrpE
H37Rv_00376	gene	1188	dnaJ1			
H37Rv_00376	CDS	1188	dnaJ1		COG0484	Chaperone protein DnaJ 1
H37Rv_00377	gene	381	hspR			
H37Rv_00377	CDS	381	hspR		COG0789	Putative heat shock protein HspR
H37Rv_00378	gene	10524				
H37Rv_00378	CDS	10524				hypothetical protein
H37Rv_00379	gene	645				
H37Rv_00379	CDS	645				hypothetical protein
H37Rv_00380	gene	1299	purA			
H37Rv_00380	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
H37Rv_00381	gene	648				
H37Rv_00381	CDS	648				hypothetical protein
H37Rv_00382	gene	780	rip2			
H37Rv_00382	CDS	780	rip2		COG1994	Putative zinc metalloprotease Rip2
H37Rv_00383	gene	405				
H37Rv_00383	CDS	405				hypothetical protein
H37Rv_00384	gene	828				
H37Rv_00384	CDS	828				hypothetical protein
H37Rv_00385	gene	1383				
H37Rv_00385	CDS	1383			COG2239	Magnesium transporter MgtE
H37Rv_00386	gene	1035	fba			
H37Rv_00386	CDS	1035	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
H37Rv_00387	gene	684				
H37Rv_00387	CDS	684			COG0586	putative membrane protein
H37Rv_00388	gene	1131				
H37Rv_00388	CDS	1131				hypothetical protein
H37Rv_00389	gene	594				
H37Rv_00389	CDS	594				hypothetical protein
H37Rv_00390	gene	390				
H37Rv_00390	CDS	390				hypothetical protein
H37Rv_00391	gene	1221				
H37Rv_00391	CDS	1221				hypothetical protein
H37Rv_00392	gene	603				
H37Rv_00392	CDS	603				hypothetical protein
H37Rv_00393	gene	897				
H37Rv_00393	CDS	897				hypothetical protein
H37Rv_00394	gene	594	pucB			
H37Rv_00394	CDS	594	pucB		COG2068	Purine catabolism protein PucB
H37Rv_00395	gene	756				
H37Rv_00395	CDS	756				hypothetical protein
H37Rv_00396	gene	2400	cutL			
H37Rv_00396	CDS	2400	cutL	1.2.5.3		Carbon monoxide dehydrogenase large chain
H37Rv_00397	gene	480	coxS			
H37Rv_00397	CDS	480	coxS	1.2.5.3		Carbon monoxide dehydrogenase small chain
H37Rv_00398	gene	903	cutM			
H37Rv_00398	CDS	903	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
H37Rv_00399	gene	1143	pucA			
H37Rv_00399	CDS	1143	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
H37Rv_00400	gene	966				
H37Rv_00400	CDS	966			COG0583	putative HTH-type transcriptional regulator
H37Rv_00401	gene	225				
H37Rv_00401	CDS	225				hypothetical protein
H37Rv_00402	gene	216	secE2			
H37Rv_00402	CDS	216	secE2		COG3360	Calcium dodecin
H37Rv_00403	gene	651	trmH			
H37Rv_00403	CDS	651	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
H37Rv_00404	gene	909				
H37Rv_00404	CDS	909				hypothetical protein
H37Rv_00405	gene	540	pyrE_1			
H37Rv_00405	CDS	540	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
H37Rv_00406	gene	855				
H37Rv_00406	CDS	855				hypothetical protein
H37Rv_00407	gene	2547	clpB			
H37Rv_00407	CDS	2547	clpB		COG0542	Chaperone protein ClpB
H37Rv_00408	gene	1278	hmp_1			
H37Rv_00408	CDS	1278	hmp_1	1.14.12.17		Flavohemoprotein
H37Rv_00409	gene	3258				
H37Rv_00409	CDS	3258			COG2771	Putative HTH-type transcriptional regulator
H37Rv_00410	gene	1332				
H37Rv_00410	CDS	1332				putative PPE family protein PPE32
H37Rv_00411	gene	1260	purT			
H37Rv_00411	CDS	1260	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
H37Rv_00412	gene	381				
H37Rv_00412	CDS	381				hypothetical protein
H37Rv_00413	gene	1221	metZ			
H37Rv_00413	CDS	1221	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
H37Rv_00414	gene	1413	norW			
H37Rv_00414	CDS	1413	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
H37Rv_00415	gene	192				
H37Rv_00415	CDS	192				hypothetical protein
H37Rv_00416	gene	987				
H37Rv_00416	CDS	987				hypothetical protein
H37Rv_00417	gene	720				
H37Rv_00417	CDS	720				hypothetical protein
H37Rv_00418	gene	405				
H37Rv_00418	CDS	405				hypothetical protein
H37Rv_00419	gene	417				
H37Rv_00419	CDS	417				hypothetical protein
H37Rv_00420	gene	369				
H37Rv_00420	CDS	369				hypothetical protein
H37Rv_00421	gene	642				
H37Rv_00421	CDS	642				hypothetical protein
H37Rv_00422	gene	1230	dap_1			
H37Rv_00422	CDS	1230	dap_1	3.4.11.19		D-aminopeptidase
H37Rv_00423	gene	1188	mmgC_2			
H37Rv_00423	CDS	1188	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
H37Rv_00424	gene	372				
H37Rv_00424	CDS	372				hypothetical protein
H37Rv_00425	gene	1116	mmpL1_1			
H37Rv_00425	CDS	1116	mmpL1_1		COG2409	putative transport protein MmpL1
H37Rv_00426	gene	1776	mmpL1_2			
H37Rv_00426	CDS	1776	mmpL1_2		COG2409	putative transport protein MmpL1
H37Rv_00427	gene	429	mmpS4_1			
H37Rv_00427	CDS	429	mmpS4_1			Siderophore export accessory protein MmpS4
H37Rv_00428	gene	1206				
H37Rv_00428	CDS	1206		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
H37Rv_00429	gene	1383	ppsA_1			
H37Rv_00429	CDS	1383	ppsA_1	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsA
H37Rv_00430	gene	2835				
H37Rv_00430	CDS	2835				hypothetical protein
H37Rv_00431	gene	819	gloB_1			
H37Rv_00431	CDS	819	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
H37Rv_00432	gene	1011	fgd1_1			
H37Rv_00432	CDS	1011	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
H37Rv_00433	gene	2073	pta			
H37Rv_00433	CDS	2073	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
H37Rv_00434	gene	1158	ackA			
H37Rv_00434	CDS	1158	ackA	2.7.2.1	COG0282	Acetate kinase
H37Rv_00435	gene	2253	pknG			
H37Rv_00435	CDS	2253	pknG	2.7.11.1	COG0515	Serine/threonine-protein kinase PknG
H37Rv_00436	gene	987				
H37Rv_00436	CDS	987				hypothetical protein
H37Rv_00437	gene	1320				
H37Rv_00437	CDS	1320				hypothetical protein
H37Rv_00438	gene	594	mutT3			
H37Rv_00438	CDS	594	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
H37Rv_00439	gene	669	thiE			
H37Rv_00439	CDS	669	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
H37Rv_00440	gene	1023	thiO			
H37Rv_00440	CDS	1023	thiO	1.4.3.19	COG0665	Glycine oxidase
H37Rv_00441	gene	207				
H37Rv_00441	CDS	207				hypothetical protein
H37Rv_00442	gene	759	thiG			
H37Rv_00442	CDS	759	thiG	2.8.1.10	COG2022	Thiazole synthase
H37Rv_00443	gene	1503	lpqL			
H37Rv_00443	CDS	1503	lpqL	3.4.11.1	COG2234	putative lipoprotein aminopeptidase LpqL
H37Rv_00444	gene	1497				
H37Rv_00444	CDS	1497				hypothetical protein
H37Rv_00445	gene	327				
H37Rv_00445	CDS	327				hypothetical protein
H37Rv_00446	gene	630				
H37Rv_00446	CDS	630				hypothetical protein
H37Rv_00447	gene	828	thiD			
H37Rv_00447	CDS	828	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
H37Rv_00448	gene	1644	thiC			
H37Rv_00448	CDS	1644	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
H37Rv_00449	gene	276				
H37Rv_00449	CDS	276				hypothetical protein
H37Rv_00450	gene	4620	ctpI_2			
H37Rv_00450	CDS	4620	ctpI_2	3.6.3.-	COG0474	putative cation-transporting ATPase I
H37Rv_00451	gene	444				
H37Rv_00451	CDS	444				hypothetical protein
H37Rv_00452	gene	876	xthA			
H37Rv_00452	CDS	876	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
H37Rv_00453	gene	909				
H37Rv_00453	CDS	909				hypothetical protein
H37Rv_00454	gene	594	def			
H37Rv_00454	CDS	594	def	3.5.1.88	COG0242	Peptide deformylase
H37Rv_00455	gene	309				
H37Rv_00455	CDS	309				hypothetical protein
H37Rv_00456	gene	474				
H37Rv_00456	CDS	474				hypothetical protein
H37Rv_00457	gene	723	sodC			
H37Rv_00457	CDS	723	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
H37Rv_00458	gene	1152				
H37Rv_00458	CDS	1152		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
H37Rv_00459	gene	654				
H37Rv_00459	CDS	654				hypothetical protein
H37Rv_00460	gene	2187	ftsH_1			
H37Rv_00460	CDS	2187	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
H37Rv_00461	gene	861				
H37Rv_00461	CDS	861				hypothetical protein
H37Rv_00462	gene	696	psd			
H37Rv_00462	CDS	696	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
H37Rv_00463	gene	1179	moaE2_1			
H37Rv_00463	CDS	1179	moaE2_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
H37Rv_00464	gene	936				
H37Rv_00464	CDS	936				hypothetical protein
H37Rv_00465	gene	1623	groEL2			
H37Rv_00465	CDS	1623	groEL2		COG0459	60 kDa chaperonin 2
H37Rv_00466	gene	429				
H37Rv_00466	CDS	429				putative protein
H37Rv_00467	gene	1413				
H37Rv_00467	CDS	1413				putative PPE family protein PPE10
H37Rv_00468	gene	558				
H37Rv_00468	CDS	558				hypothetical protein
H37Rv_00469	gene	699	rskA			
H37Rv_00469	CDS	699	rskA			Dysfunctional anti-sigma-K factor RskA
H37Rv_00470	gene	564	sigK			
H37Rv_00470	CDS	564	sigK		COG1595	ECF RNA polymerase sigma factor SigK
H37Rv_00471	gene	783				
H37Rv_00471	CDS	783				hypothetical protein
H37Rv_00472	gene	1284	ufaA1			
H37Rv_00472	CDS	1284	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
H37Rv_00473	gene	732				
H37Rv_00473	CDS	732				hypothetical protein
H37Rv_00474	gene	1296				
H37Rv_00474	CDS	1296				hypothetical protein
H37Rv_00475	gene	2904	mmpL4_1			
H37Rv_00475	CDS	2904	mmpL4_1		COG2409	Siderophore exporter MmpL4
H37Rv_00476	gene	417	mmpS4_2			
H37Rv_00476	CDS	417	mmpS4_2			Siderophore export accessory protein MmpS4
H37Rv_00477	gene	762				
H37Rv_00477	CDS	762				hypothetical protein
H37Rv_00478	gene	1557				
H37Rv_00478	CDS	1557				putative PPE family protein PPE20
H37Rv_00479	gene	324				
H37Rv_00479	CDS	324				hypothetical protein
H37Rv_00480	gene	231				
H37Rv_00480	CDS	231				hypothetical protein
H37Rv_00481	gene	447				
H37Rv_00481	CDS	447				hypothetical protein
H37Rv_00482	gene	915				
H37Rv_00482	CDS	915				Putative enoyl-CoA hydratase EchA13
H37Rv_00483	gene	2031				
H37Rv_00483	CDS	2031				hypothetical protein
H37Rv_00484	gene	1524				
H37Rv_00484	CDS	1524		1.2.1.3	COG1012	putative aldehyde dehydrogenase
H37Rv_00485	gene	492				
H37Rv_00485	CDS	492				hypothetical protein
H37Rv_00486	gene	279				
H37Rv_00486	CDS	279				hypothetical protein
H37Rv_00487	gene	570				
H37Rv_00487	CDS	570				hypothetical protein
H37Rv_00488	gene	1395	lpdC			
H37Rv_00488	CDS	1395	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
H37Rv_00489	gene	294				
H37Rv_00489	CDS	294				hypothetical protein
H37Rv_00490	gene	573				
H37Rv_00490	CDS	573				hypothetical protein
H37Rv_00491	gene	1425	ramB			
H37Rv_00491	CDS	1425	ramB		COG1396	HTH-type transcriptional regulator RamB
H37Rv_00492	gene	795				
H37Rv_00492	CDS	795			COG3884	putative protein
H37Rv_00493	gene	1287	icl			
H37Rv_00493	CDS	1287	icl	4.1.3.1	COG2224	Isocitrate lyase
H37Rv_00494	gene	861	fadB2			
H37Rv_00494	CDS	861	fadB2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
H37Rv_00495	gene	861	umaA			
H37Rv_00495	CDS	861	umaA	2.1.1.-	COG2230	S-adenosylmethionine-dependent methyltransferase UmaA
H37Rv_00496	gene	864	pcaA			
H37Rv_00496	CDS	864	pcaA	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 3
H37Rv_00497	gene	285				
H37Rv_00497	CDS	285				hypothetical protein
H37Rv_00498	gene	489				
H37Rv_00498	CDS	489				hypothetical protein
H37Rv_00499	gene	705				
H37Rv_00499	CDS	705				putative HTH-type transcriptional regulator
H37Rv_00500	gene	1350				
H37Rv_00500	CDS	1350				hypothetical protein
H37Rv_00501	gene	423				
H37Rv_00501	CDS	423			COG1396	putative HTH-type transcriptional regulator
H37Rv_00502	gene	600	hbhA			
H37Rv_00502	CDS	600	hbhA			Heparin-binding hemagglutinin
H37Rv_00503	gene	264				
H37Rv_00503	CDS	264				hypothetical protein
H37Rv_00504	gene	447				
H37Rv_00504	CDS	447				putative protein
H37Rv_00505	gene	675	deoC			
H37Rv_00505	CDS	675	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
H37Rv_00506	gene	750				
H37Rv_00506	CDS	750				putative protein
H37Rv_00507	gene	843				
H37Rv_00507	CDS	843		3.5.-.-	COG0388	Hydrolase
H37Rv_00508	gene	525				
H37Rv_00508	CDS	525				putative protein
H37Rv_00509	gene	1110	murB			
H37Rv_00509	CDS	1110	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
H37Rv_00510	gene	1356	lprQ			
H37Rv_00510	CDS	1356	lprQ	2.3.2.-	COG1376	L,D-transpeptidase 5
H37Rv_00511	gene	756				
H37Rv_00511	CDS	756		1.-.-.-	COG4221	putative oxidoreductase
H37Rv_00512	gene	1317				
H37Rv_00512	CDS	1317			COG1940	Transcriptional regulator
H37Rv_00513	gene	1434	mshA_2			
H37Rv_00513	CDS	1434	mshA_2	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
H37Rv_00514	gene	552				
H37Rv_00514	CDS	552				putative protein
H37Rv_00515	gene	627	argO_1			
H37Rv_00515	CDS	627	argO_1		COG1279	Arginine exporter protein ArgO
H37Rv_00516	gene	771	gpmA			
H37Rv_00516	CDS	771	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
H37Rv_00517	gene	1233	senX3			
H37Rv_00517	CDS	1233	senX3	2.7.13.3		Sensor-like histidine kinase senX3
H37Rv_00518	gene	684	regX3			
H37Rv_00518	CDS	684	regX3		COG0745	Sensory transduction protein regX3
H37Rv_00519	gene	1890				
H37Rv_00519	CDS	1890		1.1.-.-	COG2303	putative GMC-type oxidoreductase
H37Rv_00520	gene	330				
H37Rv_00520	CDS	330				hypothetical protein
H37Rv_00521	gene	951				
H37Rv_00521	CDS	951				putative protein
H37Rv_00522	gene	717				
H37Rv_00522	CDS	717			COG2186	putative HTH-type transcriptional regulator
H37Rv_00523	gene	771				
H37Rv_00523	CDS	771				putative protein
H37Rv_00524	gene	1035	ppx1			
H37Rv_00524	CDS	1035	ppx1	3.6.1.11	COG0248	Exopolyphosphatase 1
H37Rv_00525	gene	933				
H37Rv_00525	CDS	933				putative protein
H37Rv_00526	gene	843				
H37Rv_00526	CDS	843			COG1082	putative protein
H37Rv_00527	gene	876				
H37Rv_00527	CDS	876				putative protein
H37Rv_00528	gene	888	proC			
H37Rv_00528	CDS	888	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
H37Rv_00529	gene	237				
H37Rv_00529	CDS	237				Putative DNA-binding proteinA
