locus_tag	ftype	length_bp	gene	EC_number	COG	product
Agy99_00292	gene	384				
Agy99_00292	CDS	384			COG1846	putative HTH-type transcriptional regulator
Agy99_00293	gene	282				
Agy99_00293	CDS	282				hypothetical protein
Agy99_00294	gene	456				
Agy99_00294	CDS	456				hypothetical protein
Agy99_00295	gene	804				
Agy99_00295	CDS	804				putative protein
Agy99_00296	gene	1677				
Agy99_00296	CDS	1677			COG0477	putative protein
Agy99_00297	gene	489				
Agy99_00297	CDS	489				putative protein
Agy99_00298	gene	855				
Agy99_00298	CDS	855				hypothetical protein
Agy99_00299	gene	912	yqjG			
Agy99_00299	CDS	912	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
Agy99_00300	gene	1953				
Agy99_00300	CDS	1953		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
Agy99_00301	gene	405				
Agy99_00301	CDS	405				hypothetical protein
Agy99_00302	gene	405	yccF			
Agy99_00302	CDS	405	yccF		COG3304	Inner membrane protein YccF
Agy99_00303	gene	1083	moaA2			
Agy99_00303	CDS	1083	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
Agy99_00304	gene	315				
Agy99_00304	CDS	315				hypothetical protein
Agy99_00305	gene	864				
Agy99_00305	CDS	864				hypothetical protein
Agy99_00306	gene	426	moaE2_1			
Agy99_00306	CDS	426	moaE2_1	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 2
Agy99_00307	gene	486	mog			
Agy99_00307	CDS	486	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
Agy99_00308	gene	426	moaC2			
Agy99_00308	CDS	426	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
Agy99_00309	gene	210				
Agy99_00309	CDS	210				hypothetical protein
Agy99_00310	gene	2259				
Agy99_00310	CDS	2259				hypothetical protein
Agy99_00311	gene	1650				
Agy99_00311	CDS	1650				hypothetical protein
Agy99_00312	gene	321				
Agy99_00312	CDS	321				hypothetical protein
Agy99_00313	gene	948	fgd_1			
Agy99_00313	CDS	948	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
Agy99_00314	gene	537				
Agy99_00314	CDS	537				hypothetical protein
Agy99_00315	gene	1212				
Agy99_00315	CDS	1212			COG0654	putative protein
Agy99_00316	gene	2145	fadJ_1			
Agy99_00316	CDS	2145	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
Agy99_00317	gene	1371	fadA_2			
Agy99_00317	CDS	1371	fadA_2	2.3.1.-	COG0183	Putative acyltransferase
Agy99_00318	gene	1197	dapC			
Agy99_00318	CDS	1197	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
Agy99_00319	gene	216				
Agy99_00319	CDS	216				hypothetical protein
Agy99_00320	gene	402				
Agy99_00320	CDS	402				hypothetical protein
Agy99_00321	gene	591				
Agy99_00321	CDS	591				hypothetical protein
Agy99_00322	gene	441				
Agy99_00322	CDS	441				hypothetical protein
Agy99_00323	gene	1701	kdc			
Agy99_00323	CDS	1701	kdc	4.1.1.-	COG3961	Alpha-keto-acid decarboxylase
Agy99_00324	gene	186				
Agy99_00324	CDS	186				hypothetical protein
Agy99_00325	gene	504				
Agy99_00325	CDS	504				hypothetical protein
Agy99_00326	gene	594				
Agy99_00326	CDS	594				putative protein
Agy99_00327	gene	984				
Agy99_00327	CDS	984				hypothetical protein
Agy99_00328	gene	729	fadD3_1			
Agy99_00328	CDS	729	fadD3_1	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
Agy99_00329	gene	564	fadD3_2			
Agy99_00329	CDS	564	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
Agy99_00330	gene	1182				
Agy99_00330	CDS	1182				hypothetical protein
Agy99_00331	gene	423	lppE_1			
Agy99_00331	CDS	423	lppE_1			putative lipoprotein LppE
Agy99_00332	gene	765	fadJ_2			
Agy99_00332	CDS	765	fadJ_2	5.1.2.3		Fatty acid oxidation complex subunit alpha
Agy99_00333	gene	432				
Agy99_00333	CDS	432				putative protein
Agy99_00334	gene	189				
Agy99_00334	CDS	189				hypothetical protein
Agy99_00335	gene	276				
Agy99_00335	CDS	276				hypothetical protein
Agy99_00336	gene	135				
Agy99_00336	CDS	135				hypothetical protein
Agy99_00337	gene	1275				
Agy99_00337	CDS	1275		1.14.-.-	COG2124	Cytochrome P450 144
Agy99_00338	gene	732	phaB			
Agy99_00338	CDS	732	phaB	1.1.1.36		Acetoacetyl-CoA reductase
Agy99_00339	gene	201				
Agy99_00339	CDS	201				hypothetical protein
Agy99_00340	gene	1413				
Agy99_00340	CDS	1413				hypothetical protein
Agy99_00341	gene	828				
Agy99_00341	CDS	828		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Agy99_00342	gene	999				
Agy99_00342	CDS	999				hypothetical protein
Agy99_00343	gene	501	baiE_1			
Agy99_00343	CDS	501	baiE_1	4.2.1.106		Bile acid 7-alpha dehydratase
Agy99_00344	gene	1656	dauA			
Agy99_00344	CDS	1656	dauA		COG0659	C4-dicarboxylic acid transporter DauA
Agy99_00345	gene	1083				
Agy99_00345	CDS	1083		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Agy99_00346	gene	720				
Agy99_00346	CDS	720				hypothetical protein
Agy99_00347	gene	1203				
Agy99_00347	CDS	1203		1.14.-.-	COG2124	Cytochrome P450 130
Agy99_00348	gene	807	hcaB_1			
Agy99_00348	CDS	807	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
Agy99_00349	gene	831	ptlF_1			
Agy99_00349	CDS	831	ptlF_1	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
Agy99_00350	gene	807	fabG_1			
Agy99_00350	CDS	807	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Agy99_00351	gene	2439	frc_1			
Agy99_00351	CDS	2439	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
Agy99_00352	gene	435				
Agy99_00352	CDS	435				hypothetical protein
Agy99_00353	gene	549				
Agy99_00353	CDS	549				hypothetical protein
Agy99_00354	gene	1119				
Agy99_00354	CDS	1119		3.5.3.3		Creatinase
Agy99_00355	gene	1236				
Agy99_00355	CDS	1236		3.5.3.3		Creatinase
Agy99_00356	gene	660				
Agy99_00356	CDS	660				hypothetical protein
Agy99_00357	gene	546				
Agy99_00357	CDS	546				hypothetical protein
Agy99_00358	gene	1245				
Agy99_00358	CDS	1245		1.14.-.-		Cytochrome P450-SU2
Agy99_00359	gene	195	subB			
Agy99_00359	CDS	195	subB			Ferredoxin-2
Agy99_00360	gene	666				
Agy99_00360	CDS	666				hypothetical protein
Agy99_00361	gene	804	bacC_1			
Agy99_00361	CDS	804	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
Agy99_00362	gene	348				
Agy99_00362	CDS	348				hypothetical protein
Agy99_00363	gene	492				
Agy99_00363	CDS	492				hypothetical protein
Agy99_00364	gene	1278	mdtH_1			
Agy99_00364	CDS	1278	mdtH_1			Multidrug resistance protein MdtH
Agy99_00365	gene	1185				
Agy99_00365	CDS	1185				hypothetical protein
Agy99_00366	gene	417	lpqS			
Agy99_00366	CDS	417	lpqS			Lipoprotein LpqS
Agy99_00367	gene	1659	mmcO			
Agy99_00367	CDS	1659	mmcO	1.16.3.1	COG2132	Multicopper oxidase MmcO
Agy99_00368	gene	819	carC_1			
Agy99_00368	CDS	819	carC_1	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
Agy99_00369	gene	990				
Agy99_00369	CDS	990				hypothetical protein
Agy99_00370	gene	816	calA_2			
Agy99_00370	CDS	816	calA_2	1.1.1.194		Coniferyl-alcohol dehydrogenase
Agy99_00371	gene	1302	limB_1			
Agy99_00371	CDS	1302	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
Agy99_00372	gene	1755	kstD_1			
Agy99_00372	CDS	1755	kstD_1	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
Agy99_00373	gene	921	mhpB			
Agy99_00373	CDS	921	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
Agy99_00374	gene	513	mhpA_1			
Agy99_00374	CDS	513	mhpA_1	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
Agy99_00375	gene	678				
Agy99_00375	CDS	678				hypothetical protein
Agy99_00376	gene	1611	ksdD			
Agy99_00376	CDS	1611	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
Agy99_00377	gene	1395	narS_1			
Agy99_00377	CDS	1395	narS_1	2.7.13.3	COG4585	putative sensor histidine kinase NarS
Agy99_00378	gene	651	narL			
Agy99_00378	CDS	651	narL		COG2197	putative transcriptional regulatory protein NarL
Agy99_00379	gene	780	narS_2			
Agy99_00379	CDS	780	narS_2	2.7.13.3	COG4585	putative sensor histidine kinase NarS
Agy99_00380	gene	663	narS_3			
Agy99_00380	CDS	663	narS_3	2.7.13.3	COG4585	putative sensor histidine kinase NarS
Agy99_00381	gene	447	acoA			
Agy99_00381	CDS	447	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
Agy99_00382	gene	423				
Agy99_00382	CDS	423				hypothetical protein
Agy99_00383	gene	1539	yfcJ			
Agy99_00383	CDS	1539	yfcJ			putative MFS-type transporter YfcJ
Agy99_00384	gene	300				
Agy99_00384	CDS	300				PE family protein PE13
Agy99_00385	gene	879				
Agy99_00385	CDS	879		3.6.-.-	COG1703	putative GTPase
Agy99_00386	gene	1200	thlA_1			
Agy99_00386	CDS	1200	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
Agy99_00387	gene	642	pip			
Agy99_00387	CDS	642	pip	3.4.11.5		Proline iminopeptidase
Agy99_00388	gene	768	crt_2			
Agy99_00388	CDS	768	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
Agy99_00389	gene	1098				
Agy99_00389	CDS	1098		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
Agy99_00390	gene	870	caiA_1			
Agy99_00390	CDS	870	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
Agy99_00391	gene	1404				
Agy99_00391	CDS	1404		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
Agy99_00392	gene	282	hmp_2			
Agy99_00392	CDS	282	hmp_2	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
Agy99_00393	gene	972	yfdE			
Agy99_00393	CDS	972	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
Agy99_00394	gene	957				
Agy99_00394	CDS	957				hypothetical protein
Agy99_00395	gene	438	scpA_1			
Agy99_00395	CDS	438	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
Agy99_00396	gene	1578	mcm			
Agy99_00396	CDS	1578	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
Agy99_00397	gene	813	COQ5_1			
Agy99_00397	CDS	813	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Agy99_00398	gene	669	ddpX			
Agy99_00398	CDS	669	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
Agy99_00399	gene	858				
Agy99_00399	CDS	858				hypothetical protein
Agy99_00400	gene	420				
Agy99_00400	CDS	420				hypothetical protein
Agy99_00401	gene	531				
Agy99_00401	CDS	531				hypothetical protein
Agy99_00402	gene	855				
Agy99_00402	CDS	855				hypothetical protein
Agy99_00403	gene	291				
Agy99_00403	CDS	291				hypothetical protein
Agy99_00404	gene	264				
Agy99_00404	CDS	264				hypothetical protein
Agy99_00405	gene	993				
Agy99_00405	CDS	993				hypothetical protein
Agy99_00406	gene	372	carC_2			
Agy99_00406	CDS	372	carC_2	1.3.99.26	COG1233	All-trans-zeta-carotene desaturase
Agy99_00407	gene	1125	carA2			
Agy99_00407	CDS	1125	carA2	1.3.99.29	COG1233	zeta-carotene-forming phytoene desaturase
Agy99_00408	gene	960	crtB			
Agy99_00408	CDS	960	crtB	2.5.1.32	COG1562	15-cis-phytoene synthase
Agy99_00409	gene	324				
Agy99_00409	CDS	324				hypothetical protein
Agy99_00410	gene	375				
Agy99_00410	CDS	375				hypothetical protein
Agy99_00411	gene	216				
Agy99_00411	CDS	216				hypothetical protein
Agy99_00412	gene	216				
Agy99_00412	CDS	216				hypothetical protein
Agy99_00413	gene	267				
Agy99_00413	CDS	267				hypothetical protein
Agy99_00414	gene	834	mmpL3_1			
Agy99_00414	CDS	834	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
Agy99_00415	gene	552				
Agy99_00415	CDS	552				hypothetical protein
Agy99_00416	gene	1047	fni			
Agy99_00416	CDS	1047	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
Agy99_00417	gene	708				
Agy99_00417	CDS	708				hypothetical protein
Agy99_00418	gene	603				
Agy99_00418	CDS	603				hypothetical protein
Agy99_00419	gene	1485	ansP1			
Agy99_00419	CDS	1485	ansP1		COG1113	L-asparagine permease 1
Agy99_00420	gene	243				
Agy99_00420	CDS	243				hypothetical protein
Agy99_00421	gene	348				
Agy99_00421	CDS	348				hypothetical protein
Agy99_00422	gene	357	ptlF_2			
Agy99_00422	CDS	357	ptlF_2	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
Agy99_00423	gene	279				
Agy99_00423	CDS	279				hypothetical protein
Agy99_00424	gene	1302				
Agy99_00424	CDS	1302				hypothetical protein
Agy99_00425	gene	372				
Agy99_00425	CDS	372				hypothetical protein
Agy99_00426	gene	528				
Agy99_00426	CDS	528				hypothetical protein
Agy99_00427	gene	1215				
Agy99_00427	CDS	1215				hypothetical protein
Agy99_00428	gene	972				
Agy99_00428	CDS	972				hypothetical protein
Agy99_00429	gene	1665				
Agy99_00429	CDS	1665				hypothetical protein
Agy99_00430	gene	204	csp			
Agy99_00430	CDS	204	csp			Cold shock protein
Agy99_00431	gene	1575	rhlE			
Agy99_00431	CDS	1575	rhlE	3.6.4.13		ATP-dependent RNA helicase RhlE
Agy99_00432	gene	135				
Agy99_00432	CDS	135				hypothetical protein
Agy99_00433	gene	3735	metH_1			
Agy99_00433	CDS	3735	metH_1	2.1.1.13	COG0646	Methionine synthase
Agy99_00434	gene	732				
Agy99_00434	CDS	732				hypothetical protein
Agy99_00435	gene	537				
Agy99_00435	CDS	537				hypothetical protein
Agy99_00436	gene	1302				
Agy99_00436	CDS	1302				hypothetical protein
Agy99_00437	gene	462	PPE2_1			
Agy99_00437	CDS	462	PPE2_1		COG5651	putative PPE family protein PPE2
Agy99_00438	gene	240	purS			
Agy99_00438	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
Agy99_00439	gene	675	purQ			
Agy99_00439	CDS	675	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
Agy99_00440	gene	465				
Agy99_00440	CDS	465				hypothetical protein
Agy99_00441	gene	465				
Agy99_00441	CDS	465				hypothetical protein
Agy99_00442	gene	1485	lpdG			
Agy99_00442	CDS	1485	lpdG	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
Agy99_00443	gene	807	lin			
Agy99_00443	CDS	807	lin	3.4.-.-		Linocin-M18
Agy99_00444	gene	1113				
Agy99_00444	CDS	1113				hypothetical protein
Agy99_00445	gene	615	apeB_1			
Agy99_00445	CDS	615	apeB_1	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
Agy99_00446	gene	360	apeB_2			
Agy99_00446	CDS	360	apeB_2	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
Agy99_00447	gene	228				
Agy99_00447	CDS	228				hypothetical protein
Agy99_00448	gene	159				
Agy99_00448	CDS	159				hypothetical protein
Agy99_00449	gene	651				
Agy99_00449	CDS	651		2.8.3.-	COG1670	Putative succinyl-CoA transferase
Agy99_00450	gene	2298	purL			
Agy99_00450	CDS	2298	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
Agy99_00451	gene	567				
Agy99_00451	CDS	567				hypothetical protein
Agy99_00452	gene	786	cpdA			
Agy99_00452	CDS	786	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
Agy99_00453	gene	1599	cpsY			
Agy99_00453	CDS	1599	cpsY	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
Agy99_00454	gene	213				
Agy99_00454	CDS	213				hypothetical protein
Agy99_00455	gene	1062				
Agy99_00455	CDS	1062				hypothetical protein
Agy99_00456	gene	1206				
Agy99_00456	CDS	1206				hypothetical protein
Agy99_00457	gene	390				
Agy99_00457	CDS	390				hypothetical protein
Agy99_00458	gene	1527	purF			
Agy99_00458	CDS	1527	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
Agy99_00459	gene	1026	purM			
Agy99_00459	CDS	1026	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
Agy99_00460	gene	180				
Agy99_00460	CDS	180				hypothetical protein
Agy99_00461	gene	1092	ygfZ			
Agy99_00461	CDS	1092	ygfZ			tRNA-modifying protein YgfZ
Agy99_00462	gene	249				
Agy99_00462	CDS	249				putative protein
Agy99_00463	gene	2403	ctpV_1			
Agy99_00463	CDS	2403	ctpV_1	7.2.2.8	COG2217	putative copper-exporting P-type ATPase V
Agy99_00464	gene	309				
Agy99_00464	CDS	309				putative protein
Agy99_00465	gene	354	csoR			
Agy99_00465	CDS	354	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
Agy99_00466	gene	891				
Agy99_00466	CDS	891				hypothetical protein
Agy99_00467	gene	1209				
Agy99_00467	CDS	1209				hypothetical protein
Agy99_00468	gene	507				
Agy99_00468	CDS	507				hypothetical protein
Agy99_00469	gene	585				
Agy99_00469	CDS	585				hypothetical protein
Agy99_00470	gene	303	sseC2			
Agy99_00470	CDS	303	sseC2			putative protein
Agy99_00471	gene	843	cysA1			
Agy99_00471	CDS	843	cysA1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
Agy99_00472	gene	468				
Agy99_00472	CDS	468				hypothetical protein
Agy99_00473	gene	813				
Agy99_00473	CDS	813				hypothetical protein
Agy99_00474	gene	552				
Agy99_00474	CDS	552				hypothetical protein
Agy99_00475	gene	963	mshD			
Agy99_00475	CDS	963	mshD	2.3.1.189	COG0456	Mycothiol acetyltransferase
Agy99_00476	gene	1107	pstS3_1			
Agy99_00476	CDS	1107	pstS3_1		COG0226	Phosphate-binding protein PstS 3
Agy99_00477	gene	495				
Agy99_00477	CDS	495				hypothetical protein
Agy99_00478	gene	474	pstC2_1			
Agy99_00478	CDS	474	pstC2_1		COG0573	Phosphate transport system permease protein PstC 2
Agy99_00479	gene	909	pstA1_1			
Agy99_00479	CDS	909	pstA1_1		COG0581	Phosphate transport system permease protein PstA 1
Agy99_00480	gene	777	pstB1			
Agy99_00480	CDS	777	pstB1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 1
Agy99_00481	gene	669	phoU2			
Agy99_00481	CDS	669	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
Agy99_00482	gene	1446	lcpA_1			
Agy99_00482	CDS	1446	lcpA_1		COG1316	Cell wall biosynthesis protein LcpA
Agy99_00483	gene	735				
Agy99_00483	CDS	735				hypothetical protein
Agy99_00484	gene	1134	dus			
Agy99_00484	CDS	1134	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
Agy99_00485	gene	1017	desA1_1			
Agy99_00485	CDS	1017	desA1_1	1.14.19.-		Putative acyl-[acyl-carrier-protein] desaturase DesA1
Agy99_00486	gene	642				
Agy99_00486	CDS	642				hypothetical protein
Agy99_00487	gene	1059				
Agy99_00487	CDS	1059				hypothetical protein
Agy99_00488	gene	141				
Agy99_00488	CDS	141				hypothetical protein
Agy99_00489	gene	321	kmtR			
Agy99_00489	CDS	321	kmtR		COG0640	HTH-type transcriptional regulator KmtR
Agy99_00490	gene	309	guaD			
Agy99_00490	CDS	309	guaD	3.5.4.3	COG0590	Guanine deaminase
Agy99_00491	gene	906				
Agy99_00491	CDS	906		2.1.1.-	COG3315	Putative S-adenosyl-L-methionine-dependent methyltransferase
Agy99_00492	gene	636				
Agy99_00492	CDS	636				hypothetical protein
Agy99_00493	gene	1302				
Agy99_00493	CDS	1302				hypothetical protein
Agy99_00494	gene	1209				
Agy99_00494	CDS	1209				hypothetical protein
Agy99_00495	gene	2421				
Agy99_00495	CDS	2421				hypothetical protein
Agy99_00496	gene	450	uacT_1			
Agy99_00496	CDS	450	uacT_1		COG2233	Uric acid transporter UacT
Agy99_00497	gene	585	uacT_2			
Agy99_00497	CDS	585	uacT_2		COG2233	Uric acid transporter UacT
Agy99_00498	gene	888				
Agy99_00498	CDS	888				hypothetical protein
Agy99_00499	gene	504	uao			
Agy99_00499	CDS	504	uao			Uric acid degradation bifunctional protein
Agy99_00500	gene	321	hiuH			
Agy99_00500	CDS	321	hiuH	3.5.2.17		5-hydroxyisourate hydrolase
Agy99_00501	gene	558				
Agy99_00501	CDS	558				hypothetical protein
Agy99_00502	gene	2703				
Agy99_00502	CDS	2703				hypothetical protein
Agy99_00503	gene	930	kmo_1			
Agy99_00503	CDS	930	kmo_1	1.14.13.9		Kynurenine 3-monooxygenase
Agy99_00504	gene	75				
Agy99_00504	tRNA	75				tRNA-Thr(tgt)
Agy99_00505	gene	729				
Agy99_00505	CDS	729				hypothetical protein
Agy99_00506	gene	723	tcrX_1			
Agy99_00506	CDS	723	tcrX_1		COG0745	putative transcriptional regulatory protein TcrX
Agy99_00507	gene	1446	sasA_1			
Agy99_00507	CDS	1446	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
Agy99_00508	gene	405				
Agy99_00508	CDS	405			COG0537	putative HIT-like protein
Agy99_00509	gene	987				
Agy99_00509	CDS	987				hypothetical protein
Agy99_00510	gene	1443				
Agy99_00510	CDS	1443				hypothetical protein
Agy99_00511	gene	420				
Agy99_00511	CDS	420				hypothetical protein
Agy99_00512	gene	207				
Agy99_00512	CDS	207				hypothetical protein
Agy99_00513	gene	1128	adhB			
Agy99_00513	CDS	1128	adhB	1.1.1.1	COG1062	Alcohol dehydrogenase B
Agy99_00514	gene	546				
Agy99_00514	CDS	546				hypothetical protein
Agy99_00515	gene	207				
Agy99_00515	CDS	207				hypothetical protein
Agy99_00516	gene	1371				
Agy99_00516	CDS	1371		1.14.14.154	COG2124	Lanosterol 14-alpha demethylase
Agy99_00517	gene	825	fabG_2			
Agy99_00517	CDS	825	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Agy99_00518	gene	1221				
Agy99_00518	CDS	1221		1.14.-.-	COG2124	Putative cytochrome P450 123
Agy99_00519	gene	420				
Agy99_00519	CDS	420				putative HTH-type transcriptional regulator
Agy99_00520	gene	1470	ald_1			
Agy99_00520	CDS	1470	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
Agy99_00521	gene	753				
Agy99_00521	CDS	753		1.-.-.-		putative oxidoreductase
Agy99_00522	gene	357	garR			
Agy99_00522	CDS	357	garR	1.1.1.60		2-hydroxy-3-oxopropionate reductase
Agy99_00523	gene	456				
Agy99_00523	CDS	456		1.1.-.-	COG2084	putative oxidoreductase
Agy99_00524	gene	438				
Agy99_00524	CDS	438				hypothetical protein
Agy99_00525	gene	1269	purD			
Agy99_00525	CDS	1269	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
Agy99_00526	gene	1614	pknD_1			
Agy99_00526	CDS	1614	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
Agy99_00527	gene	915				
Agy99_00527	CDS	915			COG0589	Universal stress protein
Agy99_00528	gene	2067				
Agy99_00528	CDS	2067				hypothetical protein
