locus_tag	ftype	length_bp	gene	EC_number	COG	product
P7741_00292	gene	456				
P7741_00292	CDS	456				hypothetical protein
P7741_00293	gene	804				
P7741_00293	CDS	804				putative protein
P7741_00294	gene	1677				
P7741_00294	CDS	1677			COG0477	putative protein
P7741_00295	gene	489				
P7741_00295	CDS	489				putative protein
P7741_00296	gene	765				
P7741_00296	CDS	765				hypothetical protein
P7741_00297	gene	1005	yqjG			
P7741_00297	CDS	1005	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
P7741_00298	gene	1953				
P7741_00298	CDS	1953		1.3.-.-	COG1960	putative acyl-CoA dehydrogenase FadE10
P7741_00299	gene	405				
P7741_00299	CDS	405				hypothetical protein
P7741_00300	gene	405	yccF			
P7741_00300	CDS	405	yccF		COG3304	Inner membrane protein YccF
P7741_00301	gene	1083	moaA2			
P7741_00301	CDS	1083	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
P7741_00302	gene	291				
P7741_00302	CDS	291				hypothetical protein
P7741_00303	gene	621				
P7741_00303	CDS	621				hypothetical protein
P7741_00304	gene	252				
P7741_00304	CDS	252				hypothetical protein
P7741_00305	gene	426	moaE2			
P7741_00305	CDS	426	moaE2	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit 2
P7741_00306	gene	486	mog			
P7741_00306	CDS	486	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
P7741_00307	gene	426	moaC2			
P7741_00307	CDS	426	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
P7741_00308	gene	210				
P7741_00308	CDS	210				hypothetical protein
P7741_00309	gene	1044				
P7741_00309	CDS	1044				hypothetical protein
P7741_00310	gene	1191				
P7741_00310	CDS	1191				hypothetical protein
P7741_00311	gene	1653				
P7741_00311	CDS	1653				hypothetical protein
P7741_00312	gene	321				
P7741_00312	CDS	321				hypothetical protein
P7741_00313	gene	948	fgd_1			
P7741_00313	CDS	948	fgd_1	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
P7741_00314	gene	540				
P7741_00314	CDS	540				hypothetical protein
P7741_00315	gene	1212				
P7741_00315	CDS	1212			COG0654	putative protein
P7741_00316	gene	2145	fadJ_1			
P7741_00316	CDS	2145	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
P7741_00317	gene	1371	fadA_2			
P7741_00317	CDS	1371	fadA_2	2.3.1.-	COG0183	Putative acyltransferase
P7741_00318	gene	1197	dapC			
P7741_00318	CDS	1197	dapC	2.6.1.17	COG0436	putative N-succinyldiaminopimelate aminotransferase DapC
P7741_00319	gene	387				
P7741_00319	CDS	387				hypothetical protein
P7741_00320	gene	402				
P7741_00320	CDS	402				hypothetical protein
P7741_00321	gene	1053	uctC_1			
P7741_00321	CDS	1053	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
P7741_00322	gene	441				
P7741_00322	CDS	441				hypothetical protein
P7741_00323	gene	1701	kdc			
P7741_00323	CDS	1701	kdc	4.1.1.-	COG3961	Alpha-keto-acid decarboxylase
P7741_00324	gene	186				
P7741_00324	CDS	186				hypothetical protein
P7741_00325	gene	630				
P7741_00325	CDS	630				hypothetical protein
P7741_00326	gene	555				
P7741_00326	CDS	555				putative protein
P7741_00327	gene	156				
P7741_00327	CDS	156				putative protein
P7741_00328	gene	792				
P7741_00328	CDS	792				hypothetical protein
P7741_00329	gene	1440	fadD3_1			
P7741_00329	CDS	1440	fadD3_1	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
P7741_00330	gene	1182				
P7741_00330	CDS	1182				hypothetical protein
P7741_00331	gene	423	lppE			
P7741_00331	CDS	423	lppE			putative lipoprotein LppE
P7741_00332	gene	765	fadJ_2			
P7741_00332	CDS	765	fadJ_2	5.1.2.3		Fatty acid oxidation complex subunit alpha
P7741_00333	gene	432				
P7741_00333	CDS	432				putative protein
P7741_00334	gene	279				
P7741_00334	CDS	279				hypothetical protein
P7741_00335	gene	243				
P7741_00335	CDS	243				hypothetical protein
P7741_00336	gene	1275				
P7741_00336	CDS	1275		1.14.-.-	COG2124	Cytochrome P450 144
P7741_00337	gene	291				
P7741_00337	CDS	291				hypothetical protein
P7741_00338	gene	606	ctaE_1			
P7741_00338	CDS	606	ctaE_1	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
P7741_00339	gene	660				
P7741_00339	CDS	660				hypothetical protein
P7741_00340	gene	750				
P7741_00340	CDS	750				hypothetical protein
P7741_00341	gene	585				
P7741_00341	CDS	585				hypothetical protein
P7741_00342	gene	291	mtp			
P7741_00342	CDS	291	mtp			Pilin
P7741_00343	gene	372				
P7741_00343	CDS	372				hypothetical protein
P7741_00344	gene	666				
P7741_00344	CDS	666				hypothetical protein
P7741_00345	gene	531				
P7741_00345	CDS	531				putative protein
P7741_00346	gene	504				
P7741_00346	CDS	504				hypothetical protein
P7741_00347	gene	1308				
P7741_00347	CDS	1308				hypothetical protein
P7741_00348	gene	3042				
P7741_00348	CDS	3042				hypothetical protein
P7741_00349	gene	1083				
P7741_00349	CDS	1083				hypothetical protein
P7741_00350	gene	771				
P7741_00350	CDS	771				hypothetical protein
P7741_00351	gene	1182				
P7741_00351	CDS	1182				hypothetical protein
P7741_00352	gene	846	mlaE_1			
P7741_00352	CDS	846	mlaE_1		COG0767	Intermembrane phospholipid transport system permease protein MlaE
P7741_00353	gene	807				
P7741_00353	CDS	807				hypothetical protein
P7741_00354	gene	180				
P7741_00354	CDS	180				hypothetical protein
P7741_00355	gene	1206	fldA_1			
P7741_00355	CDS	1206	fldA_1	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
P7741_00356	gene	1545				
P7741_00356	CDS	1545		1.2.1.3		Putative aldehyde dehydrogenase
P7741_00357	gene	702	phaB			
P7741_00357	CDS	702	phaB	1.1.1.36		Acetoacetyl-CoA reductase
P7741_00358	gene	201				
P7741_00358	CDS	201				hypothetical protein
P7741_00359	gene	1365	cinA_1			
P7741_00359	CDS	1365	cinA_1	1.14.14.133		1,8-cineole 2-endo-monooxygenase
P7741_00360	gene	2163				
P7741_00360	CDS	2163				hypothetical protein
P7741_00361	gene	501	baiE			
P7741_00361	CDS	501	baiE	4.2.1.106		Bile acid 7-alpha dehydratase
P7741_00362	gene	669	fbiB_1			
P7741_00362	CDS	669	fbiB_1	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
P7741_00363	gene	1485	plcB_1			
P7741_00363	CDS	1485	plcB_1	3.1.4.3	COG3511	Phospholipase C 2
P7741_00364	gene	336				
P7741_00364	CDS	336				hypothetical protein
P7741_00365	gene	1230	ade			
P7741_00365	CDS	1230	ade	3.5.4.2		Adenine deaminase
P7741_00366	gene	720				
P7741_00366	CDS	720				hypothetical protein
P7741_00367	gene	1203				
P7741_00367	CDS	1203		1.14.-.-	COG2124	Cytochrome P450 130
P7741_00368	gene	852				
P7741_00368	CDS	852		1.1.1.-		Putative short-chain type dehydrogenase/reductase/MSMEI_5872
P7741_00369	gene	831	ptlF			
P7741_00369	CDS	831	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
P7741_00370	gene	447	fabG_1			
P7741_00370	CDS	447	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
P7741_00371	gene	969	smtA			
P7741_00371	CDS	969	smtA	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase alpha subunit
P7741_00372	gene	1320	frc_1			
P7741_00372	CDS	1320	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
P7741_00373	gene	1107	menB_1			
P7741_00373	CDS	1107	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
P7741_00374	gene	1119				
P7741_00374	CDS	1119		3.5.3.3		Creatinase
P7741_00375	gene	1236				
P7741_00375	CDS	1236		3.5.3.3		Creatinase
P7741_00376	gene	1176				
P7741_00376	CDS	1176				hypothetical protein
P7741_00377	gene	1245				
P7741_00377	CDS	1245		1.14.-.-		Cytochrome P450-SU2
P7741_00378	gene	195	subB			
P7741_00378	CDS	195	subB			Ferredoxin-2
P7741_00379	gene	666				
P7741_00379	CDS	666				hypothetical protein
P7741_00380	gene	804	bacC_1			
P7741_00380	CDS	804	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
P7741_00381	gene	618				
P7741_00381	CDS	618				hypothetical protein
P7741_00382	gene	1278	mdtH_1			
P7741_00382	CDS	1278	mdtH_1			Multidrug resistance protein MdtH
P7741_00383	gene	651	cysK2_1			
P7741_00383	CDS	651	cysK2_1	2.5.1.-	COG0031	S-sulfocysteine synthase
P7741_00384	gene	354	cysK2_2			
P7741_00384	CDS	354	cysK2_2	2.5.1.-	COG0031	S-sulfocysteine synthase
P7741_00385	gene	417	lpqS			
P7741_00385	CDS	417	lpqS			Lipoprotein LpqS
P7741_00386	gene	234	mmcO_1			
P7741_00386	CDS	234	mmcO_1	1.16.3.1	COG2132	Multicopper oxidase MmcO
P7741_00387	gene	1017	mmcO_2			
P7741_00387	CDS	1017	mmcO_2	1.16.3.1	COG2132	Multicopper oxidase MmcO
P7741_00388	gene	678	todF			
P7741_00388	CDS	678	todF	3.7.1.25		2-hydroxy-6-oxo-2,4-heptadienoate hydrolase
P7741_00389	gene	915				
P7741_00389	CDS	915				hypothetical protein
P7741_00390	gene	582	calA_2			
P7741_00390	CDS	582	calA_2	1.1.1.194		Coniferyl-alcohol dehydrogenase
P7741_00391	gene	1302	limB_1			
P7741_00391	CDS	1302	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
P7741_00392	gene	1407				
P7741_00392	CDS	1407				hypothetical protein
P7741_00393	gene	591	mhpB_1			
P7741_00393	CDS	591	mhpB_1	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
P7741_00394	gene	378	mhpB_2			
P7741_00394	CDS	378	mhpB_2	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
P7741_00395	gene	1716	mhpA_1			
P7741_00395	CDS	1716	mhpA_1	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
P7741_00396	gene	867	hsaD_1			
P7741_00396	CDS	867	hsaD_1	3.7.1.17		4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase
P7741_00397	gene	678				
P7741_00397	CDS	678				hypothetical protein
P7741_00398	gene	1614	ksdD			
P7741_00398	CDS	1614	ksdD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
P7741_00399	gene	1395	narS_1			
P7741_00399	CDS	1395	narS_1	2.7.13.3	COG4585	putative sensor histidine kinase NarS
P7741_00400	gene	651	narL			
P7741_00400	CDS	651	narL		COG2197	putative transcriptional regulatory protein NarL
P7741_00401	gene	1395	narS_2			
P7741_00401	CDS	1395	narS_2	2.7.13.3	COG4585	putative sensor histidine kinase NarS
P7741_00402	gene	915	acoA			
P7741_00402	CDS	915	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
P7741_00403	gene	1503	yfcJ			
P7741_00403	CDS	1503	yfcJ			putative MFS-type transporter YfcJ
P7741_00404	gene	300				
P7741_00404	CDS	300				PE family protein PE13
P7741_00405	gene	879				
P7741_00405	CDS	879		3.6.-.-	COG1703	putative GTPase
P7741_00406	gene	1200	thlA_1			
P7741_00406	CDS	1200	thlA_1	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
P7741_00407	gene	855	pip			
P7741_00407	CDS	855	pip	3.4.11.5		Proline iminopeptidase
P7741_00408	gene	768	caiD_2			
P7741_00408	CDS	768	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
P7741_00409	gene	891				
P7741_00409	CDS	891		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
P7741_00410	gene	906	caiA_1			
P7741_00410	CDS	906	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
P7741_00411	gene	1122	lcfB_1			
P7741_00411	CDS	1122	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
P7741_00412	gene	321				
P7741_00412	CDS	321				hypothetical protein
P7741_00413	gene	282	hmp_2			
P7741_00413	CDS	282	hmp_2	1.14.15.30	COG1018	3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component
P7741_00414	gene	1041	yfdE			
P7741_00414	CDS	1041	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
P7741_00415	gene	957				
P7741_00415	CDS	957				hypothetical protein
P7741_00416	gene	438	scpA_1			
P7741_00416	CDS	438	scpA_1	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
P7741_00417	gene	1578	mcm			
P7741_00417	CDS	1578	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
P7741_00418	gene	813	COQ5_1			
P7741_00418	CDS	813	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
P7741_00419	gene	669	ddpX			
P7741_00419	CDS	669	ddpX	3.4.13.22	COG2173	D-alanyl-D-alanine dipeptidase
P7741_00420	gene	591				
P7741_00420	CDS	591				hypothetical protein
P7741_00421	gene	672				
P7741_00421	CDS	672				hypothetical protein
P7741_00422	gene	321				
P7741_00422	CDS	321				hypothetical protein
P7741_00423	gene	153				
P7741_00423	CDS	153				hypothetical protein
P7741_00424	gene	348				
P7741_00424	CDS	348				hypothetical protein
P7741_00425	gene	606				
P7741_00425	CDS	606				hypothetical protein
P7741_00426	gene	1161	thlA_2			
P7741_00426	CDS	1161	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
P7741_00427	gene	1167				
P7741_00427	CDS	1167		1.3.99.-	COG1960	Acyl-CoA dehydrogenase fadE12
P7741_00428	gene	1020				
P7741_00428	CDS	1020				hypothetical protein
P7741_00429	gene	210				
P7741_00429	CDS	210				hypothetical protein
P7741_00430	gene	549				
P7741_00430	CDS	549				hypothetical protein
P7741_00431	gene	1389				
P7741_00431	CDS	1389		1.14.13.239		Carnitine monooxygenase oxygenase subunit
P7741_00432	gene	291				
P7741_00432	CDS	291				hypothetical protein
P7741_00433	gene	333				
P7741_00433	CDS	333				hypothetical protein
P7741_00434	gene	891				
P7741_00434	CDS	891		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
P7741_00435	gene	1530	carA2			
P7741_00435	CDS	1530	carA2	1.3.99.29	COG1233	zeta-carotene-forming phytoene desaturase
P7741_00436	gene	960	crtB			
P7741_00436	CDS	960	crtB	2.5.1.32	COG1562	15-cis-phytoene synthase
P7741_00437	gene	324				
P7741_00437	CDS	324				hypothetical protein
P7741_00438	gene	375				
P7741_00438	CDS	375				hypothetical protein
P7741_00439	gene	2310	mmpL3_1			
P7741_00439	CDS	2310	mmpL3_1		COG2409	Trehalose monomycolate exporter MmpL3
P7741_00440	gene	552				
P7741_00440	CDS	552				hypothetical protein
P7741_00441	gene	1047	fni			
P7741_00441	CDS	1047	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
P7741_00442	gene	708				
P7741_00442	CDS	708				hypothetical protein
P7741_00443	gene	603				
P7741_00443	CDS	603				hypothetical protein
P7741_00444	gene	1026	ansP1			
P7741_00444	CDS	1026	ansP1		COG1113	L-asparagine permease 1
P7741_00445	gene	501				
P7741_00445	CDS	501				hypothetical protein
P7741_00446	gene	282				
P7741_00446	CDS	282				hypothetical protein
P7741_00447	gene	474				
P7741_00447	CDS	474				hypothetical protein
P7741_00448	gene	939	hcaB_1			
P7741_00448	CDS	939	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
P7741_00449	gene	816	adc			
P7741_00449	CDS	816	adc	4.1.1.4		acetoacetate decarboxylase
P7741_00450	gene	1215				
P7741_00450	CDS	1215				hypothetical protein
P7741_00451	gene	1296				
P7741_00451	CDS	1296				hypothetical protein
P7741_00452	gene	627				
P7741_00452	CDS	627				hypothetical protein
P7741_00453	gene	1047				
P7741_00453	CDS	1047				hypothetical protein
P7741_00454	gene	819	gltC_1			
P7741_00454	CDS	819	gltC_1			HTH-type transcriptional regulator GltC
P7741_00455	gene	582				
P7741_00455	CDS	582				hypothetical protein
P7741_00456	gene	504				
P7741_00456	CDS	504				hypothetical protein
P7741_00457	gene	219				
P7741_00457	CDS	219				hypothetical protein
P7741_00458	gene	1068				
P7741_00458	CDS	1068				hypothetical protein
P7741_00459	gene	240	purS			
P7741_00459	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
P7741_00460	gene	675	purQ			
P7741_00460	CDS	675	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
P7741_00461	gene	465				
P7741_00461	CDS	465				hypothetical protein
P7741_00462	gene	465				
P7741_00462	CDS	465				hypothetical protein
P7741_00463	gene	372	lpd			
P7741_00463	CDS	372	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
P7741_00464	gene	546	merA			
P7741_00464	CDS	546	merA	1.16.1.1		Mercuric reductase
P7741_00465	gene	318	sthA_1			
P7741_00465	CDS	318	sthA_1	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
P7741_00466	gene	213				
P7741_00466	CDS	213				hypothetical protein
P7741_00467	gene	807	lin			
P7741_00467	CDS	807	lin	3.4.-.-		Linocin-M18
P7741_00468	gene	1113				
P7741_00468	CDS	1113				hypothetical protein
P7741_00469	gene	1203	apeB			
P7741_00469	CDS	1203	apeB	3.4.11.-	COG1362	putative M18 family aminopeptidase 2
P7741_00470	gene	348				
P7741_00470	CDS	348				hypothetical protein
P7741_00471	gene	651				
P7741_00471	CDS	651		2.8.3.-	COG1670	Putative succinyl-CoA transferase
P7741_00472	gene	2298	purL			
P7741_00472	CDS	2298	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
P7741_00473	gene	567				
P7741_00473	CDS	567				hypothetical protein
P7741_00474	gene	957	cpdA			
P7741_00474	CDS	957	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
P7741_00475	gene	1599	cpsY			
P7741_00475	CDS	1599	cpsY	2.7.-.-		Exopolysaccharide phosphotransferase CpsY
P7741_00476	gene	1272				
P7741_00476	CDS	1272				hypothetical protein
P7741_00477	gene	74				
P7741_00477	tRNA	74				tRNA-Glu(ttc)
P7741_00478	gene	150				
P7741_00478	CDS	150				hypothetical protein
P7741_00479	gene	807	crt_2			
P7741_00479	CDS	807	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
P7741_00480	gene	1080				
P7741_00480	CDS	1080		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
P7741_00481	gene	651				
P7741_00481	CDS	651				hypothetical protein
P7741_00482	gene	423				
P7741_00482	CDS	423				hypothetical protein
P7741_00483	gene	74				
P7741_00483	tRNA	74				tRNA-Gly(ccc)
P7741_00484	gene	747				
P7741_00484	CDS	747				hypothetical protein
P7741_00485	gene	1335	ttuB			
P7741_00485	CDS	1335	ttuB			Putative tartrate transporter
P7741_00486	gene	417				
P7741_00486	CDS	417				hypothetical protein
P7741_00487	gene	669	pcp			
P7741_00487	CDS	669	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
P7741_00488	gene	399				
P7741_00488	CDS	399				hypothetical protein
P7741_00489	gene	573	dcd			
P7741_00489	CDS	573	dcd	3.5.4.30	COG0717	dCTP deaminase, dUMP-forming
P7741_00490	gene	144				
P7741_00490	CDS	144				hypothetical protein
P7741_00491	gene	237				
P7741_00491	CDS	237				hypothetical protein
P7741_00492	gene	486				
P7741_00492	CDS	486				hypothetical protein
P7741_00493	gene	1290	aspC_1			
P7741_00493	CDS	1290	aspC_1	2.6.1.1	COG0436	putative aspartate aminotransferase
P7741_00494	gene	2949				
P7741_00494	CDS	2949				hypothetical protein
P7741_00495	gene	1374				
P7741_00495	CDS	1374				hypothetical protein
P7741_00496	gene	1119				
P7741_00496	CDS	1119				hypothetical protein
P7741_00497	gene	540				
P7741_00497	CDS	540				hypothetical protein
P7741_00498	gene	156				
P7741_00498	CDS	156				hypothetical protein
P7741_00499	gene	366				
P7741_00499	CDS	366				hypothetical protein
P7741_00500	gene	570				
P7741_00500	CDS	570				hypothetical protein
P7741_00501	gene	1806	iniA			
P7741_00501	CDS	1806	iniA		COG0699	Isoniazid-induced protein IniA
P7741_00502	gene	1197	iniC_1			
P7741_00502	CDS	1197	iniC_1		COG0699	Isoniazid-induced protein IniC
P7741_00503	gene	348	iniC_2			
P7741_00503	CDS	348	iniC_2		COG0699	Isoniazid-induced protein IniC
P7741_00504	gene	1788	hscA_2			
P7741_00504	CDS	1788	hscA_2			Chaperone protein HscA
P7741_00505	gene	453				
P7741_00505	CDS	453				hypothetical protein
P7741_00506	gene	564				
P7741_00506	CDS	564				hypothetical protein
P7741_00507	gene	477	coxS_2			
P7741_00507	CDS	477	coxS_2	1.2.5.3		Carbon monoxide dehydrogenase small chain
P7741_00508	gene	888	kdhA			
P7741_00508	CDS	888	kdhA	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
P7741_00509	gene	2331	cdhA			
P7741_00509	CDS	2331	cdhA	1.17.5.2		Caffeine dehydrogenase subunit alpha
P7741_00510	gene	549	nboR			
P7741_00510	CDS	549	nboR	1.1.1.328		Nicotine blue oxidoreductase
P7741_00511	gene	327				
P7741_00511	CDS	327				hypothetical protein
P7741_00512	gene	612	ansP2_1			
P7741_00512	CDS	612	ansP2_1		COG1113	L-asparagine permease 2
P7741_00513	gene	855	ansP2_2			
P7741_00513	CDS	855	ansP2_2		COG1113	L-asparagine permease 2
P7741_00514	gene	1869	dnaK_1			
P7741_00514	CDS	1869	dnaK_1		COG0443	Chaperone protein DnaK
P7741_00515	gene	654	grpE			
P7741_00515	CDS	654	grpE		COG0576	Protein GrpE
P7741_00516	gene	1191	dnaJ1			
P7741_00516	CDS	1191	dnaJ1		COG0484	Chaperone protein DnaJ 1
P7741_00517	gene	387	hspR			
P7741_00517	CDS	387	hspR		COG0789	Putative heat shock protein HspR
P7741_00518	gene	2547				
P7741_00518	CDS	2547				hypothetical protein
P7741_00519	gene	528				
P7741_00519	CDS	528				PPE family protein PPE34
P7741_00520	gene	171				
P7741_00520	CDS	171				hypothetical protein
P7741_00521	gene	264				
P7741_00521	CDS	264				hypothetical protein
P7741_00522	gene	1569	dhbF_1			
P7741_00522	CDS	1569	dhbF_1		COG1020	Dimodular nonribosomal peptide synthase
